46,125,46,4
40,666,222,4
44,462,227,4
43,32,31,3
40,538,401,4
40,33,33,3
47,264,57,4
41,476,151,4
48,199,96,4
46,214,72,4
46,56,49,3
45,129,102,4
47,413,400,3
41,506,66,4
42,219,127,4
44,496,155,4
43,231,175,4
47,286,112,4
45,139,67,4
43,45,43,3
43,561,109,4
49,436,395,4
48,447,223,4
48,291,116,4
44,271,219,4
46,458,414,4
45,584,289,4
45,461,119,4
49,289,174,4
40,398,133,4
41,201,109,4
41,342,248,4
44,627,306,4
42,650,337,4
49,516,125,4
43,374,361,3
48,261,213,4
45,580,187,4
44,259,35,4
46,566,232,4
40,671,64,4
42,664,241,4
46,301,138,4
45,196,36,4
41,629,354,4
41,89,39,4
44,309,309,3
43,372,125,4
45,647,312,4
45,458,437,4
49,30,30,3
43,170,163,3
45,304,151,4
41,601,275,4
48,216,62,4
49,205,33,4
48,629,120,4
46,231,174,4
46,75,54,4
44,558,462,4
40,619,496,4
46,520,207,4
45,357,278,4
49,607,445,4
40,533,388,4
43,457,368,4
45,583,537,4
49,493,392,4
48,450,39,4
43,314,291,4
49,264,50,4
44,211,148,4
47,149,32,4
47,446,91,4
45,224,156,4
47,616,149,4
46,655,182,4
40,294,275,3
43,382,65,4
41,546,50,4
48,376,367,3
40,166,151,3
41,383,37,4
42,475,321,4
40,314,71,4
40,74,59,3
40,296,133,4
47,500,401,4
44,280,85,4
48,293,127,4
42,236,138,4
47,410,305,4
41,99,39,4
46,485,441,4
46,388,147,4
47,373,80,4
45,414,238,4
41,358,160,4
49,609,323,4
48,370,311,4
44,343,223,4
41,76,64,3
40,516,293,4
47,431,293,4
42,661,559,4
46,194,177,3
44,82,62,3
49,128,89,4
46,251,43,4
42,238,32,4
47,522,459,4
49,82,46,4
47,75,71,3
48,331,274,4
46,245,95,4
49,330,237,4
47,197,34,4
40,647,615,4
48,272,96,4
48,520,144,4
46,233,125,4
44,550,207,4
43,444,382,4
48,87,66,4
45,593,311,4
45,214,80,4
43,663,235,4
47,427,193,4
43,203,67,4
45,192,131,4
42,311,199,4
44,425,368,4
44,521,57,4
41,438,70,4
49,501,291,4
47,59,46,3
45,539,96,4
44,461,213,4
45,648,299,4
42,393,165,4
49,48,40,3
40,330,150,4
42,149,113,4
47,134,38,4
41,113,89,4
44,217,175,4
43,252,190,4
43,282,248,4
46,662,616,4
45,33,32,3
41,627,229,4
46,354,61,4
42,610,329,4
48,215,119,4
44,352,253,4
40,43,40,3
47,237,138,4
48,88,76,3
43,369,267,4
43,49,48,3
47,443,177,4
42,67,50,3
43,47,30,3
43,568,339,4
44,306,41,4
47,54,43,3
43,309,287,4
49,465,402,4
45,194,148,4
47,622,50,4
44,350,46,4
42,249,71,4
47,258,92,4
41,658,252,4
45,105,66,4
41,507,376,4
41,549,476,4
42,510,447,4
47,397,118,4
40,626,130,4
49,64,57,3
43,135,91,4
42,536,249,4
41,37,31,3
45,535,533,3
40,42,40,3
47,97,43,4
41,150,146,3
47,573,336,4
40,471,453,3
42,237,38,4
48,637,225,4
53,171,71,4
54,517,85,4
52,557,151,4
55,394,153,4
59,80,47,4
58,385,37,4
56,405,218,4
57,441,90,4
52,627,266,4
59,535,410,4
55,140,51,4
58,334,235,4
55,139,127,3
58,173,34,4
59,124,44,4
53,80,62,3
57,613,493,4
58,572,282,4
57,627,153,4
52,482,428,4
56,454,396,4
59,116,78,4
59,339,95,4
54,279,200,4
59,434,228,4
54,38,32,3
50,592,180,4
53,112,49,4
50,156,68,4
51,40,33,3
57,138,44,4
58,600,594,3
55,626,442,4
54,67,56,3
55,319,96,4
58,317,216,4
53,164,142,4
52,242,126,4
51,57,43,3
53,302,245,4
50,533,448,4
52,471,368,4
58,44,30,3
59,347,305,4
55,606,416,4
51,346,152,4
56,507,359,4
58,324,215,4
55,85,55,4
52,210,148,4
55,177,101,4
58,278,154,4
53,466,247,4
57,91,87,3
54,70,58,3
52,115,86,4
56,618,154,4
52,475,276,4
56,356,232,4
58,193,178,3
52,632,476,4
54,525,347,4
59,584,251,4
51,183,180,3
51,118,65,4
57,616,209,4
54,85,84,3
54,189,39,4
53,297,276,4
52,46,35,3
50,37,35,3
54,42,42,3
55,202,123,4
54,176,63,4
51,104,88,3
56,82,65,3
57,453,166,4
57,186,99,4
58,351,136,4
59,131,85,4
56,579,483,4
53,136,124,3
51,361,166,4
54,536,306,4
52,554,551,3
53,109,38,4
59,227,158,4
54,621,246,4
56,544,348,4
53,512,240,4
58,288,260,4
59,106,86,3
56,190,79,4
59,189,173,3
53,333,312,4
59,413,82,4
58,591,367,4
55,532,57,4
51,213,47,4
57,111,70,4
58,420,153,4
59,632,227,4
56,594,592,3
55,536,434,4
54,620,268,4
59,243,98,4
57,256,175,4
59,402,290,4
51,157,109,4
56,372,316,4
51,491,180,4
59,349,123,4
54,341,329,3
59,210,160,4
51,85,52,4
54,374,205,4
57,366,206,4
50,94,44,4
54,155,96,4
50,154,53,4
53,528,253,4
58,379,36,4
52,115,95,3
54,303,248,4
53,308,51,4
50,616,592,4
52,361,52,4
60,118,68,5
66,357,51,5
76,147,105,5
69,99,80,3
78,98,91,3
79,246,45,5
65,79,48,5
78,199,31,5
77,122,56,5
72,163,130,5
65,176,165,3
78,218,182,5
77,179,84,5
68,291,263,5
71,82,81,3
79,215,178,5
65,274,178,5
71,312,91,5
77,52,48,3
62,355,272,5
64,322,72,5
70,152,56,5
75,295,73,5
69,95,69,5
67,236,95,5
74,205,138,5
76,238,121,5
64,168,79,5
68,104,71,5
78,314,58,5
72,80,30,5
77,276,136,5
79,309,178,5
62,130,85,5
79,260,161,5
66,51,44,3
72,100,46,5
71,120,114,3
73,267,204,5
60,33,33,3
64,336,324,3
62,340,288,5
71,138,46,5
66,329,112,5
62,260,163,5
71,44,34,3
75,297,164,5
69,148,43,5
70,296,101,5
67,336,217,5
71,201,46,5
65,254,142,5
77,69,32,5
75,167,151,3
65,348,34,5
71,306,165,5
68,196,163,5
